time,global_track_id,x,y,vx,vy,pos_sigma_m,vel_sigma_mps,sigma_x_m,sigma_vx_mps,sigma_y_m,sigma_vy_mps,fused_tq,prob,n_sources
104.15,GT-0001,376297.3088688994,32007.11076289902,83.75227994004011,62.65216729372649,59.98452798059325,2.1186562022709947,59.98452798059325,2.1186562022709947,59.98452798059325,2.1186562022709947,13,0.921,15
104.15,GT-0010,-86440.20286263387,32108.408883224507,-80.48623750734824,64.38917304210288,28.798715455474948,2.4785246516570414,28.798715455474948,2.4785246516570414,28.798715455474948,2.4785246516570414,15,0.888,6
104.15,GT-0025,-98529.86591147764,-409458.66216580925,-387.0016888679978,-62.076162389902294,281.1182193252996,1.6584116662659663,281.1182193252996,1.6584116662659663,281.1182193252996,1.6584116662659663,7,0.887,2
105.32,GT-0001,376395.29903642926,32080.41379863268,83.75227994004011,62.65216729372649,60.2311037664023,2.6685584317045272,60.2311037664023,2.6685584317045272,60.2311037664023,2.6685584317045272,13,0.893,15
105.32,GT-0010,-86544.31204148497,32197.820082731487,-84.81172649600077,64.8575690385055,28.01765665855269,1.3582103312023062,28.01765665855269,1.3582103312023062,28.01765665855269,1.3582103312023062,15,0.975,6
105.32,GT-0025,-98982.65788745318,-409531.29127580544,-387.0016888679978,-62.076162389902294,281.1280339874031,2.320092509967443,281.1280339874031,2.320092509967443,281.1280339874031,2.320092509967443,7,0.86,2
105.72,GT-0001,376448.9486628818,32106.574785896195,85.95718898946824,63.34697729089054,59.233274262557515,1.6454459095207836,59.233274262557515,1.6454459095207836,59.233274262557515,1.6454459095207836,13,0.972,15
105.72,GT-0010,-86578.23673208337,32223.76311034689,-84.81172649600077,64.8575690385055,28.082448858900115,1.656724269087856,28.082448858900115,1.656724269087856,28.082448858900115,1.656724269087856,15,0.946,6
106.38,GT-0001,376505.68040761485,32148.38379090818,85.95718898946824,63.34697729089054,59.31570579310798,2.0475576282875827,59.31570579310798,2.0475576282875827,59.31570579310798,2.0475576282875827,13,0.943,15
106.38,GT-0010,-86634.21247157073,32266.569105912302,-84.81172649600077,64.8575690385055,28.22548624978843,2.0566320292615994,28.22548624978843,2.0566320292615994,28.22548624978843,2.0566320292615994,15,0.918,6
107.34,GT-0001,376588.19930904475,32209.196889107436,85.95718898946824,63.34697729089054,59.49316858895107,2.520415093027077,59.49316858895107,2.520415093027077,59.49316858895107,2.520415093027077,13,0.914,15
107.34,GT-0010,-86719.99554495463,32326.52762440473,-86.04349495978039,63.33675401916225,28.006781498466033,1.836456080391604,28.006781498466033,1.836456080391604,28.006781498466033,1.836456080391604,15,0.973,6
107.47,GT-0001,376599.37374361337,32217.43199615525,85.95718898946824,63.34697729089054,59.52397999668753,2.577788245988929,59.52397999668753,2.577788245988929,59.52397999668753,2.577788245988929,13,0.887,15
107.47,GT-0010,-86729.3164582173,32335.724415019104,-86.83390007012082,62.71976455083013,27.879487984450577,1.7715501963115199,27.879487984450577,1.7715501963115199,27.879487984450577,1.7715501963115199,15,0.983,6
108.82,GT-0001,376717.7187921993,32318.955805177444,85.01822845207465,65.77377585731834,58.63688566626225,1.3721613875318848,58.63688566626225,1.3721613875318848,58.63688566626225,1.3721613875318848,13,0.975,15
108.82,GT-0010,-86846.54222331196,32420.396097162724,-86.83390007012082,62.71976455083013,28.29410343885313,2.485133818942427,28.29410343885313,2.485133818942427,28.29410343885313,2.485133818942427,15,0.953,6
108.94,GT-0001,376727.9209796135,32326.848658280323,85.01822845207465,65.77377585731834,58.64699849643021,1.4672514690513816,58.64699849643021,1.4672514690513816,58.64699849643021,1.4672514690513816,13,0.946,15
108.94,GT-0010,-86856.96229132038,32427.922468908822,-86.83390007012082,62.71976455083013,28.347014810701303,2.5388757547488185,28.347014810701303,2.5388757547488185,28.347014810701303,2.5388757547488185,15,0.925,6
109.97,GT-0001,376815.48975491914,32394.59564741336,85.01822845207465,65.77377585731834,58.76231214538925,2.1143147526878394,58.76231214538925,2.1143147526878394,58.76231214538925,2.1143147526878394,13,0.917,15
109.97,GT-0010,-86960.28417396158,32512.29013943382,-88.46028064389293,67.97921431856956,27.545248663460466,1.3580093423951338,27.545248663460466,1.3580093423951338,27.545248663460466,1.3580093423951338,15,0.982,6
110.27,GT-0001,376840.9952234548,32414.327780170555,85.01822845207465,65.77377585731834,58.809165139210535,2.268331297106627,58.809165139210535,2.268331297106627,58.809165139210535,2.268331297106627,13,0.89,15
110.27,GT-0010,-86988.78341653112,32530.653709709462,-88.62542754378129,67.64137743226824,27.546750035716837,1.5580782176507015,27.546750035716837,1.5580782176507015,27.546750035716837,1.5580782176507015,15,0.982,7
111.15,GT-0001,376919.1462144047,32478.882359397638,86.49718409509197,68.19531922122435,58.491860453728954,2.4505163783524715,58.491860453728954,2.4505163783524715,58.491860453728954,2.4505163783524715,13,0.954,16
111.15,GT-0010,-87066.77379276964,32590.178121849858,-88.62542754378129,67.64137743226824,27.736629590468144,2.099430335190384,27.736629590468144,2.099430335190384,27.736629590468144,2.099430335190384,15,0.953,7
111.36,GT-0001,376948.62253066234,32491.0471134953,86.41506375209877,66.94969338631087,57.59380374471968,1.5830261601195403,57.59380374471968,1.5830261601195403,57.59380374471968,1.5830261601195403,13,0.984,16
111.36,GT-0010,-87085.38513255384,32604.382811110634,-88.62542754378129,67.64137743226824,27.79783282739265,2.2090965873672417,27.79783282739265,2.2090965873672417,27.79783282739265,2.2090965873672417,15,0.924,7
112.46,GT-0001,377044.6994165237,32571.703312834677,86.4563671783197,66.63462357825398,57.439003542149585,2.1529767765429417,57.439003542149585,2.1529767765429417,57.439003542149585,2.1529767765429417,13,0.983,17
112.46,GT-0010,-87182.873102852,32678.78832628613,-88.62542754378129,67.64137743226824,28.258048697648885,2.712030186468724,28.258048697648885,2.712030186468724,28.258048697648885,2.712030186468724,15,0.896,7
