x,vx,y,vy,time,target
15444.363342138644,99.68329533971793,10098.422867671752,1.7765185072165262,158.0,TARGET_1_LINEAR
15544.176304019356,99.8129618807133,10100.147328957222,1.7244612854694523,159.0,TARGET_1_LINEAR
15644.028064286067,99.85176026671039,10102.109853052867,1.9625240956442178,160.0,TARGET_1_LINEAR
15743.552536279483,99.524471993417,10104.909332058785,2.799479005918402,161.0,TARGET_1_LINEAR
15842.674601320301,99.12206504081712,10107.223135619588,2.313803560803309,162.0,TARGET_1_LINEAR
15942.259910710518,99.58530939021715,10109.853604257976,2.6304686383884834,163.0,TARGET_1_LINEAR
16042.094868027556,99.834957317038,10112.735411100071,2.8818068420941954,164.0,TARGET_1_LINEAR
16141.924926635455,99.83005860789923,10115.25831619357,2.5229050934998627,165.0,TARGET_1_LINEAR
16241.785307066632,99.86038043117672,10117.510356602466,2.252040408895018,166.0,TARGET_1_LINEAR
16342.035735391175,100.25042832454382,10119.70357405876,2.193217456294162,167.0,TARGET_1_LINEAR
16441.955964837,99.92022944582682,10121.768237178392,2.064663119632965,168.0,TARGET_1_LINEAR
16542.041366864538,100.08540202753707,10123.607410476903,1.839173298511375,169.0,TARGET_1_LINEAR
16641.797880733848,99.7565138693105,10125.54405866001,1.93664818310814,170.0,TARGET_1_LINEAR
16741.6523812316,99.85450049775399,10127.27792957297,1.7338709129596879,171.0,TARGET_1_LINEAR
16841.31846640711,99.66608517550667,10129.104620460874,1.8266908879027424,172.0,TARGET_1_LINEAR
16940.405317846016,99.08685143890774,10130.368325839027,1.2637053781521201,173.0,TARGET_1_LINEAR
17039.20479159642,98.79947375040678,10131.546652356494,1.1783265174673812,174.0,TARGET_1_LINEAR
17138.128628373066,98.92383677664598,10133.315121360742,1.768469004247202,175.0,TARGET_1_LINEAR
17237.395528998994,99.2669006259268,10135.019614953004,1.7044935922618312,176.0,TARGET_1_LINEAR
17336.65482314176,99.25929414276573,10136.323096799411,1.3034818464067075,177.0,TARGET_1_LINEAR
17435.906712030126,99.25188888836877,10137.51111519025,1.1880183908386521,178.0,TARGET_1_LINEAR
17535.28768834263,99.380976312504,10138.368241203667,0.857126013417723,179.0,TARGET_1_LINEAR
17634.87640326083,99.58871491820047,10139.838462782285,1.4702215786187542,180.0,TARGET_1_LINEAR
17734.42161411965,99.54521085881773,10141.469369049744,1.6309062674583308,181.0,TARGET_1_LINEAR
17834.242882575152,99.82126845550216,10142.93978712845,1.4704180787039962,182.0,TARGET_1_LINEAR
17934.153788023377,99.91090544822633,10144.415242167466,1.4754550390167143,183.0,TARGET_1_LINEAR
18034.10376391102,99.94997588764586,10145.58149329294,1.1662511254745276,184.0,TARGET_1_LINEAR
18134.06354386837,99.95977995734944,10146.946943734913,1.3654504419727074,185.0,TARGET_1_LINEAR
18234.603781268837,100.54023740046746,10148.69610250732,1.74915877240679,186.0,TARGET_1_LINEAR
18336.00529165231,101.40151038347209,10150.138322254572,1.4422197472515703,187.0,TARGET_1_LINEAR
18437.755730290468,101.75043863816036,10151.653878804118,1.515556549546911,188.0,TARGET_1_LINEAR
18540.382090101917,102.62635981144743,10152.846116039524,1.1922372354048503,189.0,TARGET_1_LINEAR
18642.672561176492,102.29047107457512,10153.798596216751,0.9524801772272414,190.0,TARGET_1_LINEAR
18744.113473961344,101.44091278485121,10154.540774385307,0.742178168554937,191.0,TARGET_1_LINEAR
18845.250733681572,101.13725972022972,10155.343110068452,0.80233568314542,192.0,TARGET_1_LINEAR
18946.52469579211,101.27396211054058,10156.895914087283,1.5528040188317744,193.0,TARGET_1_LINEAR
19048.178827437925,101.654131645815,10158.21795664385,1.3220425565668132,194.0,TARGET_1_LINEAR
19149.4735932152,101.29476577727566,10159.736766869019,1.5188102251694156,195.0,TARGET_1_LINEAR
19250.240265709668,100.7666724944674,10161.98816060053,2.251393731511157,196.0,TARGET_1_LINEAR
19351.478714252426,101.23844854275592,10164.0518840712,2.063723470669275,197.0,TARGET_1_LINEAR
19452.031908983547,100.55319473111956,10166.657156491534,2.6052724203354405,198.0,TARGET_1_LINEAR
19552.539287776566,100.50737879301852,10169.75755543666,3.1003989451248253,199.0,TARGET_1_LINEAR
19652.408895506065,99.86960772950077,10172.618204372602,2.860648935943316,200.0,TARGET_1_LINEAR
19752.280600715454,99.87170520938804,10175.497645546051,2.8794411734492127,201.0,TARGET_1_LINEAR
19851.972279736252,99.69167902079634,10178.626226692439,3.1285811463882123,202.0,TARGET_1_LINEAR
19951.236910585296,99.2646308490433,10181.697856044819,3.071629352379695,203.0,TARGET_1_LINEAR
20050.549659687025,99.31274910172806,10184.975260930822,3.2774048860031946,204.0,TARGET_1_LINEAR
20150.147054739988,99.59739505296362,10187.80280898009,2.8275480492680467,205.0,TARGET_1_LINEAR
20249.130804124656,98.98374938466937,10191.141427758117,3.3386187780274503,206.0,TARGET_1_LINEAR
20348.247479114118,99.1166749894612,10194.180651921522,3.0392241634048287,207.0,TARGET_1_LINEAR
20447.984614893787,99.73713577967021,10197.266145938644,3.085494017121972,208.0,TARGET_1_LINEAR
20548.19346954708,100.20885465329575,10200.378647348329,3.1125014096860157,209.0,TARGET_1_LINEAR
20649.22662337033,101.03315382324854,10204.193285094992,3.8146377466632977,210.0,TARGET_1_LINEAR
20750.16019153419,100.9335681638569,10208.396551222038,4.2032661270450395,211.0,TARGET_1_LINEAR
20851.35191007788,101.19171854369097,10213.147269972096,4.750718750057979,212.0,TARGET_1_LINEAR
20952.15765923734,100.80574915945893,10218.172409306153,5.025139334057355,213.0,TARGET_1_LINEAR
21053.386778191536,101.22911895419877,10222.49405284564,4.321643539488109,214.0,TARGET_1_LINEAR
21154.142593740668,100.75581554913246,10226.000003514026,3.505950668384069,215.0,TARGET_1_LINEAR
21254.790646556023,100.64805281535465,10229.792971084727,3.7929675707024537,216.0,TARGET_1_LINEAR
21356.039642192216,101.24899563619306,10233.615576567598,3.822605482870364,217.0,TARGET_1_LINEAR
21457.940084046637,101.90044185442157,10236.886141467183,3.270564899584407,218.0,TARGET_1_LINEAR
21559.159172925316,101.21908887867951,10240.134487287209,3.24834582002576,219.0,TARGET_1_LINEAR
21660.531887983572,101.37271505825524,10243.369755207998,3.2352679207881225,220.0,TARGET_1_LINEAR
21761.07762620181,100.5457382182393,10246.56937511298,3.199619904983007,221.0,TARGET_1_LINEAR
21861.10157661985,100.02395041803736,10250.036864037495,3.467488924515022,222.0,TARGET_1_LINEAR
21961.272166336326,100.1705897164761,10253.12840104748,3.09153700998408,223.0,TARGET_1_LINEAR
22061.237209285868,99.96504294954143,10255.796252648708,2.667851601228499,224.0,TARGET_1_LINEAR
22161.1771805965,99.93997131063216,10258.846161178137,3.0499085294289943,225.0,TARGET_1_LINEAR
22260.722861488597,99.54568089209795,10262.097688313774,3.251527135636132,226.0,TARGET_1_LINEAR
22360.056439333344,99.33357784474897,10265.032066316506,2.934378002731194,227.0,TARGET_1_LINEAR
22459.34720503411,99.29076570076715,10267.552347390269,2.5202810737634445,228.0,TARGET_1_LINEAR
22558.41651101274,99.06930597862828,10269.593477306997,2.041129916727905,229.0,TARGET_1_LINEAR
22658.271707044536,99.85519603179483,10271.648712644514,2.055235337516596,230.0,TARGET_1_LINEAR
