time,global_track_id,x,y,vx,vy,pos_sigma_m,vel_sigma_mps,sigma_x_m,sigma_vx_mps,sigma_y_m,sigma_vy_mps,fused_tq,prob,n_sources
1174.77,GT-0022,56504.58623125758,-93199.1011960985,122.57475855911616,-202.4614140749673,102.29365341260153,1.5368811956045683,102.29365341260153,1.5368811956045683,102.29365341260153,1.5368811956045683,11,0.997,29
1177.21,GT-0022,56809.71039770629,-93693.7107111588,122.3994124349492,-202.70135605540838,102.53580810112385,1.910614144149031,102.53580810112385,1.910614144149031,102.53580810112385,1.910614144149031,11,0.997,29
1177.66,GT-0022,56864.569256401795,-93784.804577517,122.3956777036225,-202.7054512883275,102.5802827897673,2.156685822474485,102.5802827897673,2.156685822474485,102.5802827897673,2.156685822474485,11,0.995,29
1179.9,GT-0022,57138.6759235286,-94238.89636279018,122.39521941550782,-202.69617832129572,102.97209576670907,3.094950154653718,102.97209576670907,3.094950154653718,102.97209576670907,3.094950154653718,11,0.996,29
1182.83,GT-0022,57498.40587212294,-94831.67378780959,121.56565816662538,-203.30682369664493,103.35806049450514,1.7256190038381178,103.35806049450514,1.7256190038381178,103.35806049450514,1.7256190038381178,11,0.997,29
1183.1,GT-0022,57531.24817155658,-94886.54082985672,121.56681711721654,-203.30595405914272,103.43274724685939,1.8942748913601974,103.43274724685939,1.8942748913601974,103.43274724685939,1.8942748913601974,11,0.99,29
1185.5,GT-0022,57826.97617976263,-95380.40656328063,121.7689519266901,-203.29923708292475,103.72384466316916,1.979013813335253,103.72384466316916,1.979013813335253,103.72384466316916,1.979013813335253,11,0.997,29
1186.34,GT-0022,57929.10255395275,-95551.19105520655,121.77087893540983,-203.29750620522367,103.82718322499038,2.4056208246709976,103.82718322499038,2.4056208246709976,103.82718322499038,2.4056208246709976,11,0.995,30
1188.05,GT-0022,58137.292729587905,-95898.90637957356,121.78803173569185,-203.30481673277066,104.1711602528176,3.0859834155286654,104.1711602528176,3.0859834155286654,104.1711602528176,3.0859834155286654,11,0.996,30
1190.99,GT-0022,58498.085403418925,-96505.74171903175,122.29474568226838,-202.8712058560392,105.08217420539599,2.7943915954747864,105.08217420539599,2.7943915954747864,105.08217420539599,2.7943915954747864,11,0.996,30
