time,sensor,local_track_id,source_map_found,active_track_count,predicted_global_track_id,position_innovation_m,velocity_innovation_mps,d2,base_gate,effective_gate,q_scale,maneuver_score,last_nis,assignment_cost,accepted_global_track_id,created_global_track_id,measurement_accepted,result
5.08,RADAR_A,RADAR_A-T2591,False,2,GT-0001,506.58437739399574,83.1679450107399,0.630831159994659,22.5,22.5,1.0,0.0,0.0,78.01242214406825,GT-0001,,True,ACCEPTED
9.61,RADAR_B,RADAR_B-T8280,False,4,GT-0003,764.7137065904662,44.815255797742175,1.3699362063361857,22.5,22.5,1.0,0.0,0.0,82.90178632933832,GT-0003,,True,ACCEPTED
10.77,RADAR_A,RADAR_A-T8041,False,5,GT-0003,845.9016171414197,31.130768744648556,4.2846190578546794,22.5,22.5,1.0,0.0,1.3699362063361857,60.814433779039454,GT-0003,,True,ACCEPTED
15.49,RADAR_B,RADAR_B-T8280,True,4,GT-0003,627.9161930670612,80.96278773619593,50.90412437236066,22.5,22.5,1.0,0.0,5.103975921986388,103.97571938203043,,GT-0006,False,MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
21.08,RADAR_A,RADAR_A-T3405,False,5,GT-0006,610.2775513990188,79.71529677564023,1.3975282016103716,22.5,22.5,1.0,0.0,0.0,85.01213519828733,GT-0006,,True,ACCEPTED
23.45,RADAR_A,RADAR_A-T3405,True,5,GT-0006,800.7332753834312,6.48007879880961,1.698911844813975,22.5,22.5,1.0,0.0,1.3975282016103716,57.6220884160212,GT-0006,,True,ACCEPTED
26.27,RADAR_A,RADAR_A-T3405,True,5,GT-0006,1061.5212972252148,7.97250450300981,2.7699819400069003,22.5,22.5,1.0,0.0,1.698911844813975,59.471311924676684,GT-0006,,True,ACCEPTED
26.54,RADAR_B,RADAR_B-T9563,False,5,GT-0006,859.184501230952,38.63014183957223,9.969555759124727,22.5,22.5,1.0,0.0,2.7699819400069003,65.17389451334562,GT-0006,,True,ACCEPTED
28.69,RADAR_A,RADAR_A-T3405,True,5,GT-0006,1195.1020615019927,24.647554853610057,5.881544467384722,22.5,22.5,1.0,0.06615926265207879,9.969555759124727,61.111833080033385,GT-0006,,True,ACCEPTED
31.17,RADAR_A,RADAR_A-T3405,True,5,GT-0006,1145.2130016334572,52.47445850850888,9.433429199512648,22.5,22.5,1.0,0.052927410121663035,5.881544467384722,66.15036440319084,GT-0006,,True,ACCEPTED
32.69,RADAR_B,RADAR_B-T9563,True,4,GT-0006,1843.6867402122061,60.65599493882356,23.478195222407397,22.5,22.5,1.0,0.0995657480892079,9.433429199512648,78.87642337347326,,GT-0007,False,MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
32.69,RADAR_C,RADAR_C-T1628,False,4,GT-0006,1313.9643837713609,10.353860194009552,3.7439048364703797,22.5,22.5,1.0,0.0995657480892079,9.433429199512648,59.35875807052576,GT-0006,,True,ACCEPTED
33.3,RADAR_A,RADAR_A-T3405,True,5,GT-0006,1649.807353247989,40.09443079949624,13.033414401579929,22.5,22.5,1.0,0.07965259847136633,3.7439048364703797,68.04608754175383,GT-0006,,True,ACCEPTED
36.24,RADAR_A,RADAR_A-T3405,True,5,GT-0006,1469.5620050897046,31.74542807919665,8.641447345634047,22.5,22.5,1.0,0.18094565213675856,13.033414401579929,64.12840588158645,GT-0006,,True,ACCEPTED
42.56,RADAR_A,RADAR_A-T7062,False,5,GT-0006,2038.9765053521926,33.347275242554,10.125597482513621,22.5,22.5,1.0,0.18878064413664097,8.641447345634047,69.22856607322046,GT-0006,,True,ACCEPTED
43.1,RADAR_C,RADAR_C-T5675,False,4,GT-0006,1562.3247738991922,89.7025779423593,54.0948851968126,22.5,22.5,1.0,0.2197844733512065,10.125597482513621,109.41376147768922,,GT-0008,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
44.18,RADAR_B,RADAR_B-T1196,False,5,GT-0008,1257.871920267798,30.999727004904376,1.8791176397658043,22.5,22.5,1.0,0.0,0.0,77.76533467149879,GT-0008,,True,ACCEPTED
47.64,RADAR_A,RADAR_A-T7894,False,5,GT-0006,1146.411912715538,23.446550244375747,4.615169741055232,22.5,22.5,1.0,0.2197844733512065,10.125597482513621,62.155807039381294,GT-0006,,True,ACCEPTED
52.3,RADAR_A,RADAR_A-T4156,False,5,GT-0006,719.1200793960508,12.593522439601605,1.5709498576346241,22.5,22.5,1.0,0.1758275786809652,4.615169741055232,58.30709310602573,GT-0006,,True,ACCEPTED
56.53,RADAR_A,RADAR_A-T1034,False,6,GT-0006,806.315917209856,30.055579744919513,3.4385313431129685,22.5,22.5,1.0,0.14066206294477218,1.5709498576346241,60.93246902569334,GT-0006,,True,ACCEPTED
58.57,RADAR_C,RADAR_C-T5675,True,6,GT-0006,982.1911718770244,42.79832452288871,8.208953274602496,22.5,22.5,1.0,0.11252965035581775,3.4385313431129685,64.81011798806787,GT-0006,,True,ACCEPTED
58.96,RADAR_A,RADAR_A-T1034,True,6,GT-0006,1068.1496588143395,22.517715254268328,4.122166344716328,22.5,22.5,1.0,0.1268396081946958,8.208953274602496,60.060222032988996,GT-0006,,True,ACCEPTED
61.62,RADAR_A,RADAR_A-T1034,True,7,GT-0006,1041.630965684524,18.16946115178102,3.8754575222730967,22.5,22.5,1.0,0.10147168655575665,4.122166344716328,58.908535221009544,GT-0006,,True,ACCEPTED
64.54,RADAR_A,RADAR_A-T1034,True,6,GT-0006,1580.3889890248017,26.125647313982075,7.361741799341995,22.5,22.5,1.0,0.08117734924460533,3.8754575222730967,64.71721878143371,GT-0006,,True,ACCEPTED
67.0,RADAR_B,RADAR_B-T6791,False,6,GT-0006,1397.6203631448861,22.522930290877877,6.5265357647741675,22.5,22.5,1.0,0.08763757605138418,7.361741799341995,61.87758195761271,GT-0006,,True,ACCEPTED
70.25,RADAR_B,RADAR_B-T6791,True,6,GT-0006,1353.7994778380337,19.34820985241455,4.635730849759413,22.5,22.5,1.0,0.07888565692067681,6.5265357647741675,62.79912468174325,GT-0006,,True,ACCEPTED
70.67,RADAR_C,RADAR_C-T5675,True,6,GT-0006,1369.3182720877141,51.84704344515872,12.109656163770842,22.5,22.5,1.0,0.06310852553654145,4.635730849759413,69.14402827890902,GT-0006,,True,ACCEPTED
71.95,RADAR_A,RADAR_A-T9644,False,6,GT-0006,1692.9566624364645,15.585075343089226,7.253975256825639,22.5,22.5,1.0,0.15231442315874721,12.109656163770842,63.572494810861464,GT-0006,,True,ACCEPTED
73.76,RADAR_A,RADAR_A-T9644,True,6,GT-0006,1573.9696076235875,6.842077705760974,6.393906297373253,22.5,22.5,1.0,0.1427511261407584,7.253975256825639,58.464630054234945,GT-0006,,True,ACCEPTED
79.34,RADAR_A,RADAR_A-T8786,False,5,GT-0006,193.28869041028315,9.917927025686357,0.12657748690092482,22.5,22.5,1.0,0.1207660058688276,6.393906297373253,64.68145916413208,GT-0006,,True,ACCEPTED
81.67,RADAR_A,RADAR_A-T8786,True,5,GT-0006,708.3654871141457,19.972991751078112,3.9003103966885777,22.5,22.5,1.0,0.09661280469506209,0.12657748690092482,57.6279842962548,GT-0006,,True,ACCEPTED
84.34,RADAR_A,RADAR_A-T8786,True,5,GT-0006,562.3084816422042,12.41830998089118,1.7134766416430205,22.5,22.5,1.0,0.07729024375604968,3.9003103966885777,55.93891611294207,GT-0006,,True,ACCEPTED
86.26,RADAR_A,RADAR_A-T8786,True,5,GT-0006,742.5665215772378,16.64495101594398,3.665146013369447,22.5,22.5,1.0,0.061832195004839746,1.7134766416430205,56.81962474054533,GT-0006,,True,ACCEPTED
87.72,RADAR_B,RADAR_B-T9407,False,5,GT-0006,893.0229325369287,55.04106235048523,28.40152419323255,22.5,22.5,1.0,0.0494657560038718,3.665146013369447,81.58548135074032,,GT-0014,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
88.3,RADAR_C,RADAR_C-T9630,False,6,GT-0014,360.95057804720125,12.773273685385302,0.20759743539957562,22.5,22.5,1.0,0.0,0.0,71.6599486002824,GT-0014,,True,ACCEPTED
88.47,RADAR_A,RADAR_A-T8786,True,6,GT-0006,902.7209039627955,14.798727277790007,3.428560086104103,22.5,22.5,1.0,0.0494657560038718,3.665146013369447,57.11683245703203,GT-0006,,True,ACCEPTED
90.15,RADAR_A,RADAR_A-T8786,True,6,GT-0006,576.7750083655307,4.606469814091612,1.0024155547993923,22.5,22.5,1.0,0.03957260480309744,3.428560086104103,53.49899844647153,GT-0006,,True,ACCEPTED
91.47,RADAR_B,RADAR_B-T9407,True,6,GT-0006,841.9030639669917,36.562442383595304,14.104941638555214,22.5,22.5,1.0,0.03165808384247795,1.0024155547993923,67.47280816575761,GT-0006,,True,ACCEPTED
92.7,RADAR_A,RADAR_A-T8786,True,6,GT-0006,709.2168032322035,9.99906667460813,1.9240426077028072,22.5,22.5,1.0,0.16040882771656928,14.104941638555214,55.60213389353315,GT-0006,,True,ACCEPTED
95.66,RADAR_A,RADAR_A-T8786,True,6,GT-0006,1043.0850668402345,16.24380289069327,4.885104932980149,22.5,22.5,1.0,0.12832706217325543,1.9240426077028072,58.070748209736415,GT-0006,,True,ACCEPTED
96.06,RADAR_B,RADAR_B-T9407,True,6,GT-0006,505.1936900970251,9.629010733217756,4.431367129827943,22.5,22.5,1.0,0.10266164973860435,4.885104932980149,52.766306657054805,GT-0006,,True,ACCEPTED
97.67,RADAR_C,RADAR_C-T9630,True,6,GT-0006,1032.1344316684722,69.22777477000034,5.0652183805931275,22.5,22.5,1.0,0.08212931979088349,4.431367129827943,66.57913945589189,GT-0006,,True,ACCEPTED
98.19,RADAR_A,RADAR_A-T8786,True,6,GT-0006,359.86923367798994,40.8712526965182,1.079394532497289,22.5,22.5,1.0,0.0657034558327068,5.0652183805931275,62.74498546756339,GT-0006,,True,ACCEPTED
100.54,RADAR_A,RADAR_A-T8786,True,6,GT-0006,615.7835733961932,20.22332148726118,1.6101192867419016,22.5,22.5,1.0,0.05256276466616544,1.079394532497289,59.0882523022064,GT-0006,,True,ACCEPTED
103.18,RADAR_A,RADAR_A-T8786,True,6,GT-0006,1259.4065317552722,29.08131444261933,6.0229570957473335,22.5,22.5,1.0,0.04205021173293236,1.6101192867419016,62.24542654015568,GT-0006,,True,ACCEPTED
104.62,RADAR_B,RADAR_B-T2905,False,6,GT-0006,1449.5552223654522,37.25237616276147,12.133754025637682,22.5,22.5,1.0,0.03402278764880145,6.0229570957473335,67.21200772851239,GT-0006,,True,ACCEPTED
105.77,RADAR_A,RADAR_A-T8786,True,6,GT-0006,551.5125326346716,8.842675906109102,1.2850530061859735,22.5,22.5,1.0,0.1294474638796692,12.133754025637682,55.23991419968735,GT-0006,,True,ACCEPTED
108.84,RADAR_A,RADAR_A-T8786,True,6,GT-0006,1813.047240444136,20.931746775937903,9.747017998918512,22.5,22.5,1.0,0.10355797110373538,1.2850530061859735,64.69496581781993,GT-0006,,True,ACCEPTED
109.45,RADAR_B,RADAR_B-T2905,True,5,GT-0006,1679.60503838933,28.371387116835677,10.797501298669477,22.5,22.5,1.0,0.1452966768649635,9.747017998918512,65.42633642897907,GT-0006,,True,ACCEPTED
114.45,RADAR_A,RADAR_A-T5614,False,4,GT-0006,1376.9121031256338,14.542965560044093,5.0425864421207,22.5,22.5,1.0,0.19619569646979543,10.797501298669477,62.903373199465655,GT-0006,,True,ACCEPTED
114.94,RADAR_B,RADAR_B-T2905,True,4,GT-0006,1066.2887646732213,14.132513967462634,4.373179878087078,22.5,22.5,1.0,0.15695655717583634,5.0425864421207,58.093199426503524,GT-0006,,True,ACCEPTED
117.2,RADAR_A,RADAR_A-T5614,True,4,GT-0006,413.48449898818524,11.312053782863845,0.5527067537480967,22.5,22.5,1.0,0.12556524574066907,4.373179878087078,60.33842086225817,GT-0006,,True,ACCEPTED
119.43,RADAR_A,RADAR_A-T5614,True,4,GT-0006,379.5430914577141,3.913978800867608,0.38807480806775585,22.5,22.5,1.0,0.10045219659253526,0.5527067537480967,58.965808218834205,GT-0006,,True,ACCEPTED
122.44,RADAR_A,RADAR_A-T5614,True,4,GT-0006,1038.9448674246091,13.089923435406767,3.139860825704802,22.5,22.5,1.0,0.08036175727402822,0.38807480806775585,58.68152242321887,GT-0006,,True,ACCEPTED
122.44,RADAR_C,RADAR_C-T5314,False,4,GT-0006,1211.0178436774238,34.90353079742706,5.077782084411018,22.5,22.5,1.0,0.08036175727402822,0.38807480806775585,63.73137536768936,,GT-0016,False,SOURCE_MAP_NOT_FOUND;HUNGARIAN_NOT_SELECTED;NEW_TRACK_CREATED
124.85,RADAR_B,RADAR_B-T8440,False,5,GT-0006,1436.7087299587222,59.46691951291004,18.97793755220496,22.5,22.5,1.0,0.06428940581922259,3.139860825704802,75.03098630149582,GT-0006,,True,ACCEPTED
125.4,RADAR_A,RADAR_A-T5614,True,5,GT-0006,824.7310703087794,107.7489627211608,58.66476839311251,22.5,22.5,1.0,0.2514315246553781,18.97793755220496,113.3451722196028,,GT-0017,False,MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
127.86,RADAR_A,RADAR_A-T5614,True,5,GT-0017,818.3346719510255,38.70081840941244,1.356691381549871,22.5,22.5,1.0,0.0,0.0,80.28778921110187,GT-0017,,True,ACCEPTED
129.61,RADAR_B,RADAR_B-T8440,True,5,GT-0017,352.1153820605852,7.95140066486729,0.34437270696319655,22.5,22.5,1.0,0.0,1.356691381549871,58.654784126763616,GT-0017,,True,ACCEPTED
130.11,RADAR_A,RADAR_A-T5614,True,5,GT-0017,515.1036194967731,34.793315709946086,2.478010273277142,22.5,22.5,1.0,0.0,0.34437270696319655,60.743858836008286,GT-0017,,True,ACCEPTED
134.8,RADAR_A,RADAR_A-T5410,False,5,GT-0017,740.3572318728407,63.10583778824681,2.3685353676828425,22.5,22.5,1.0,0.0,2.478010273277142,65.60414704220919,GT-0017,,True,ACCEPTED
136.69,RADAR_B,RADAR_B-T8440,True,5,GT-0017,837.2429241138633,14.39654279902383,2.4704472724695665,22.5,22.5,1.0,0.0,2.3685353676828425,57.507412923123645,GT-0017,,True,ACCEPTED
142.37,RADAR_A,RADAR_A-T8260,False,5,GT-0017,667.3211370864861,83.62137548163115,7.434270198721685,22.5,22.5,1.0,0.0,2.4704472724695665,67.015532661854,GT-0017,,True,ACCEPTED
142.5,RADAR_B,RADAR_B-T8440,True,5,GT-0017,462.76800392490253,45.54826673350191,29.50059722156364,22.5,22.5,1.0,0.023904503312028084,7.434270198721685,82.22357020918837,,GT-0018,False,MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
145.14,RADAR_A,RADAR_A-T8260,True,6,GT-0017,463.0362618906648,18.527763561797922,0.9446654915177382,22.5,22.5,1.0,0.023904503312028084,7.434270198721685,59.90061284426553,GT-0017,,True,ACCEPTED
149.57,RADAR_A,RADAR_A-T9349,False,5,GT-0017,327.7477309708228,32.814254060742435,5.455618121909601,22.5,22.5,1.0,0.01912360264962247,0.9446654915177382,60.40680511937552,GT-0017,,True,ACCEPTED
152.79,RADAR_A,RADAR_A-T9349,True,4,GT-0017,662.2426022423617,51.80982579107599,6.295966807100375,22.5,22.5,1.0,0.015298882119697977,5.455618121909601,63.718388789233714,GT-0017,,True,ACCEPTED
152.89,RADAR_B,RADAR_B-T2797,False,4,GT-0017,554.9149210081466,38.34422914243015,9.591880452341863,22.5,22.5,1.0,0.017171885814097964,6.295966807100375,64.82551705504179,GT-0017,,True,ACCEPTED
157.39,RADAR_A,RADAR_A-T4208,False,4,GT-0017,455.3295801094788,45.247487240252305,4.753774033093763,22.5,22.5,1.0,0.07360218285697609,9.591880452341863,62.26944143245339,GT-0017,,True,ACCEPTED
160.97,RADAR_C,RADAR_C-T3096,False,4,GT-0017,444.80771798171793,17.604300699464233,1.6336556038780876,22.5,22.5,1.0,0.05888174628558088,4.753774033093763,57.65805007446365,GT-0017,,True,ACCEPTED
161.72,RADAR_A,RADAR_A-T1475,False,4,GT-0017,181.77702619366585,34.80167610228421,4.284819181053815,22.5,22.5,1.0,0.0471053970284647,1.6336556038780876,60.285234967235176,GT-0017,,True,ACCEPTED
164.47,RADAR_A,RADAR_A-T1475,True,4,GT-0017,661.0152020979731,51.442356786601735,6.903544999613945,22.5,22.5,1.0,0.03768431762277177,4.284819181053815,64.02585914048142,GT-0017,,True,ACCEPTED
168.62,RADAR_B,RADAR_B-T8076,False,4,GT-0017,588.3133833392227,66.04534126538259,2.52480171731481,22.5,22.5,1.0,0.04520653742511649,6.903544999613945,64.98906386046303,GT-0017,,True,ACCEPTED
169.68,RADAR_A,RADAR_A-T2449,False,4,GT-0017,338.9140732875355,46.30831213944411,8.638867119771847,22.5,22.5,1.0,0.03616522994009319,2.52480171731481,64.07537196219046,GT-0017,,True,ACCEPTED
172.01,RADAR_C,RADAR_C-T3096,True,4,GT-0017,792.8140958529809,76.72018235326662,5.231166016236301,22.5,22.5,1.0,0.07291330261493867,8.638867119771847,67.69908779788902,GT-0017,,True,ACCEPTED
172.41,RADAR_A,RADAR_A-T2449,True,4,GT-0017,385.93917356472406,32.25858045813727,1.0781277759476422,22.5,22.5,1.0,0.058330642091950935,5.231166016236301,61.96571606851642,GT-0017,,True,ACCEPTED
177.43,RADAR_A,RADAR_A-T1734,False,4,GT-0017,586.9863228006392,16.359956601240793,1.0602116015237861,22.5,22.5,1.0,0.046664513673560754,1.0781277759476422,60.46429491931467,GT-0017,,True,ACCEPTED
180.06,RADAR_A,RADAR_A-T1734,True,4,GT-0017,528.3079375941804,48.9162268072172,9.981095526964799,22.5,22.5,1.0,0.037331610938848604,1.0602116015237861,65.60898130020928,GT-0017,,True,ACCEPTED
182.94,RADAR_A,RADAR_A-T1734,True,4,GT-0017,856.1540247708052,58.34184261452209,21.021421468798646,22.5,22.5,1.0,0.09621688086715886,9.981095526964799,75.49159045125441,GT-0017,,True,ACCEPTED
184.11,RADAR_B,RADAR_B-T4686,False,4,GT-0017,407.4031109365971,64.1577050026718,12.203760288989464,22.5,22.5,1.0,0.2769735046937271,21.021421468798646,69.64325401938117,GT-0017,,True,ACCEPTED
185.11,RADAR_C,RADAR_C-T3096,True,4,GT-0017,1693.3931400787278,64.0518965240403,14.596845010932638,22.5,22.5,1.0,0.32497480857147276,12.203760288989464,72.00019159074036,GT-0017,,True,ACCEPTED
187.57,RADAR_A,RADAR_A-T5309,False,4,GT-0017,325.96157322439774,135.98335457969827,21.726409006324953,22.5,22.5,1.0,0.4032605970393889,14.596845010932638,80.84256714023041,,GT-0020,False,SOURCE_MAP_NOT_FOUND;VELOCITY_GATE_FAIL;NEW_TRACK_CREATED
187.77,RADAR_B,RADAR_B-T4686,True,5,GT-0020,575.2873213927261,17.615832638132172,0.7299553778357873,22.5,22.5,1.0,0.0,0.0,65.038741204533,GT-0020,,True,ACCEPTED
192.55,RADAR_A,RADAR_A-T7787,False,5,GT-0020,1458.8394620659976,369.503026470316,1.6220015269251526,22.5,22.5,1.0,0.0,0.7299553778357873,77.01718712562352,,GT-0021,False,SOURCE_MAP_NOT_FOUND;VELOCITY_GATE_FAIL;NEW_TRACK_CREATED
197.03,RADAR_A,RADAR_A-T1150,False,6,GT-0021,1027.9163234542589,35.46135561624489,2.19673039270829,22.5,22.5,1.0,0.0,0.0,84.77021160184819,GT-0021,,True,ACCEPTED
197.45,RADAR_B,RADAR_B-T3916,False,6,GT-0021,1001.8576574003255,20.008608170490383,4.248134952287964,22.5,22.5,1.0,0.0,2.19673039270829,59.01406825406419,GT-0021,,True,ACCEPTED
199.1,RADAR_A,RADAR_A-T1150,True,6,GT-0021,521.7846814175309,31.231489651807102,4.671355780438768,22.5,22.5,1.0,0.0,4.248134952287964,60.25207195178323,GT-0021,,True,ACCEPTED
202.02,RADAR_A,RADAR_A-T1150,True,6,GT-0021,681.0256196086773,34.340776057650025,2.221389061501976,22.5,22.5,1.0,0.0,4.671355780438768,61.646377487830065,GT-0021,,True,ACCEPTED
204.8,RADAR_A,RADAR_A-T1150,True,6,GT-0021,535.1077755252377,5.139720004384772,0.6877752197240015,22.5,22.5,1.0,0.0,2.221389061501976,60.47519679809903,GT-0021,,True,ACCEPTED
207.29,RADAR_A,RADAR_A-T1150,True,6,GT-0021,105.06909905375318,13.547466125145368,0.6694430812131578,22.5,22.5,1.0,0.0,0.6877752197240015,56.48250789163509,GT-0021,,True,ACCEPTED
208.24,RADAR_B,RADAR_B-T7878,False,6,GT-0021,167.85895521837747,11.030090636260653,0.621396969135985,22.5,22.5,1.0,0.0,0.6694430812131578,56.142468139515636,GT-0021,,True,ACCEPTED
213.59,RADAR_A,RADAR_A-T1675,False,6,GT-0021,582.2765852491897,59.52234362766305,3.002442831396291,22.5,22.5,1.0,0.0,0.621396969135985,63.80160291259887,GT-0021,,True,ACCEPTED
215.55,RADAR_A,RADAR_A-T1675,True,5,GT-0021,187.74894069386286,34.38823822395166,7.688802390373519,22.5,22.5,1.0,0.0,3.002442831396291,61.76088373047471,GT-0021,,True,ACCEPTED
220.92,RADAR_A,RADAR_A-T2402,False,4,GT-0021,316.8919921187936,86.87074112205357,17.407473769722067,22.5,22.5,1.0,0.028146706506225323,7.688802390373519,74.5912776923123,GT-0021,,True,ACCEPTED
221.35,RADAR_B,RADAR_B-T3805,False,4,GT-0021,471.5580958807845,46.566508675949684,42.48472593608408,22.5,22.5,1.0,0.2126419280336814,17.407473769722067,93.31840128601937,,GT-0022,False,SOURCE_MAP_NOT_FOUND;MAHALANOBIS_GATE_FAIL;NEW_TRACK_CREATED
225.28,RADAR_A,RADAR_A-T7551,False,5,GT-0021,239.61826738418873,54.82937480426586,11.635319215422562,22.5,22.5,1.0,0.2126419280336814,17.407473769722067,67.32299381768826,GT-0021,,True,ACCEPTED
225.35,RADAR_C,RADAR_C-T8066,False,5,GT-0021,268.14400141292117,65.27230114720807,22.332364792304283,22.5,22.5,1.0,0.2640355293506545,11.635319215422562,78.21820543345385,GT-0021,,True,ACCEPTED
227.67,RADAR_B,RADAR_B-T3805,True,5,GT-0021,1179.6148984538745,69.93424637524276,14.49495526296102,22.5,22.5,1.0,0.41122842348052363,22.332364792304283,72.29035680167185,GT-0021,,True,ACCEPTED
228.12,RADAR_A,RADAR_A-T7551,True,5,GT-0021,525.978665463398,83.05547072589835,19.050770520417842,22.5,22.5,1.0,0.4705653265004359,14.49495526296102,75.85438552457143,GT-0021,,True,ACCEPTED
230.78,RADAR_A,RADAR_A-T7551,True,5,GT-0021,632.3335412110341,66.10804266253477,18.305397792702358,22.5,22.5,1.0,0.5764522612003488,19.050770520417842,73.718231320411,GT-0021,,True,ACCEPTED
232.25,RADAR_B,RADAR_B-T3805,True,4,GT-0021,357.77681553102815,20.777704419419575,1.2707779183552577,22.5,34.400912561285026,1.0,0.6611618089602791,18.305397792702358,58.341091776251176,GT-0021,,True,ACCEPTED
233.38,RADAR_C,RADAR_C-T8066,True,4,GT-0021,1085.538223437693,79.01964251948404,17.869557069431586,22.5,22.5,1.0,0.5289294471682233,1.2707779183552577,76.4715445561541,GT-0021,,True,ACCEPTED
235.89,RADAR_A,RADAR_A-T1047,False,4,GT-0021,470.5799747007513,112.11510708900914,5.462386985510302,22.5,33.677451160051895,1.0,0.6209695088917718,17.869557069431586,67.71566078145356,GT-0021,,True,ACCEPTED
239.97,RADAR_B,RADAR_B-T3696,False,4,GT-0021,682.0603237458174,18.900864909039473,1.5660920421928843,22.5,22.5,1.0,0.4967756071134175,5.462386985510302,60.67318259978395,GT-0021,,True,ACCEPTED
242.85,RADAR_A,RADAR_A-T3032,False,5,GT-0021,678.8798927867466,28.55356262297967,2.166447040266351,22.5,22.5,1.0,0.397420485690734,1.5660920421928843,61.657860472302296,GT-0021,,True,ACCEPTED
245.05,RADAR_A,RADAR_A-T3032,True,5,GT-0021,958.0718860837294,11.402043251705706,2.9278768936991284,22.5,22.5,1.0,0.3179363885525872,2.166447040266351,56.768485890629734,GT-0021,,True,ACCEPTED
247.75,RADAR_A,RADAR_A-T3032,True,4,GT-0021,1025.8599154935728,13.343192065458197,2.7663844979867886,22.5,22.5,1.0,0.2543491108420698,2.9278768936991284,59.82118063453985,GT-0021,,True,ACCEPTED
249.89,RADAR_A,RADAR_A-T3032,True,4,GT-0021,869.1592179417943,6.773347601019063,1.8878731430270057,22.5,22.5,1.0,0.20347928867365583,2.7663844979867886,57.93813343650649,GT-0021,,True,ACCEPTED
252.98,RADAR_A,RADAR_A-T3032,True,4,GT-0021,976.9595209915482,13.673349389423004,2.975671117376423,22.5,22.5,1.0,0.16278343093892467,1.8878731430270057,58.502198912793475,GT-0021,,True,ACCEPTED
254.99,RADAR_A,RADAR_A-T3032,True,4,GT-0021,461.7504049571802,6.368148190654439,0.8679214421657213,22.5,22.5,1.0,0.13022674475113974,2.975671117376423,53.900054516529444,GT-0021,,True,ACCEPTED
257.2,RADAR_A,RADAR_A-T3032,True,4,GT-0021,296.5156744315541,5.680389386744895,0.3793965939463788,22.5,22.5,1.0,0.10418139580091179,0.8679214421657213,55.10071051577259,GT-0021,,True,ACCEPTED
257.82,RADAR_B,RADAR_B-T7413,False,4,GT-0021,525.7575710940791,24.415827516026795,3.0485035375787644,22.5,22.5,1.0,0.08334511664072944,0.3793965939463788,58.671142671968454,GT-0021,,True,ACCEPTED
258.98,RADAR_A,RADAR_A-T3032,True,4,GT-0021,190.5869571840267,15.16678608718701,0.6869391815907129,22.5,22.5,1.0,0.06667609331258355,3.0485035375787644,57.27895795098493,GT-0021,,True,ACCEPTED
261.87,RADAR_A,RADAR_A-T3032,True,4,GT-0021,368.91871483288975,43.70984417705764,12.585471107487386,22.5,22.5,1.0,0.053340874650066844,0.6869391815907129,66.5991699965164,GT-0021,,True,ACCEPTED
266.69,RADAR_A,RADAR_A-T6347,False,5,GT-0021,116.81126292122912,61.878246267292184,9.879820572293976,22.5,22.5,1.0,0.15243055151150992,12.585471107487386,66.79634888835945,GT-0021,,True,ACCEPTED
269.67,RADAR_C,RADAR_C-T6579,False,4,GT-0021,969.2871495949038,21.154585227681846,2.4165723038553817,22.5,22.5,1.0,0.18660811741410754,9.879820572293976,60.734037325831274,GT-0021,,True,ACCEPTED
271.51,RADAR_A,RADAR_A-T2659,False,4,GT-0021,594.290704747642,100.41587753530304,16.12554200370194,22.5,22.5,1.0,0.14928649393128604,2.4165723038553817,74.57539308389335,GT-0021,,True,ACCEPTED
273.84,RADAR_B,RADAR_B-T5112,False,4,GT-0021,696.6934955412792,58.40695390167675,13.913619127073957,22.5,22.5,1.0,0.2881882285400612,16.12554200370194,70.61515083789212,GT-0021,,True,ACCEPTED
276.73,RADAR_A,RADAR_A-T8079,False,4,GT-0021,578.5714904724358,102.51509943475314,19.30343457990359,22.5,22.5,1.0,0.36244423494994826,13.913619127073957,77.25583819364256,GT-0021,,True,ACCEPTED
279.78,RADAR_A,RADAR_A-T8079,True,4,GT-0021,1156.608351196095,16.482056948515837,5.008627366228282,22.5,22.5,1.0,0.48995538795995863,19.30343457990359,58.82934880788493,GT-0021,,True,ACCEPTED
284.38,RADAR_A,RADAR_A-T8615,False,4,GT-0021,621.6969408559712,52.84598842848113,1.5779578210238325,22.5,22.5,1.0,0.3919643103679669,5.008627366228282,64.58292980004566,GT-0021,,True,ACCEPTED
285.17,RADAR_B,RADAR_B-T8849,False,4,GT-0021,921.463593159976,14.244889962546953,7.090060104473922,22.5,22.5,1.0,0.31357144829437356,1.5779578210238325,56.862046927443345,GT-0021,,True,ACCEPTED
286.72,RADAR_A,RADAR_A-T8615,True,4,GT-0021,685.881328374254,18.22537190568139,1.5128408245515699,22.5,22.5,1.0,0.26902482704339753,7.090060104473922,60.58816574696975,GT-0021,,True,ACCEPTED
