x,vx,y,vy,time,target
8501.695930269805,115.80217619367076,2795.6697749511245,39.536921944811695,71.0,TARGET_1_LINEAR
8617.602059581175,115.90612931137014,2835.519426044647,39.84965109352262,72.0,TARGET_1_LINEAR
8733.013408608194,115.4113490270189,2874.840894492936,39.321468448288904,73.0,TARGET_1_LINEAR
8848.63353426146,115.62012565326566,2914.281156810518,39.44026231758218,74.0,TARGET_1_LINEAR
8964.353857054864,115.72032279340401,2953.859998411899,39.57884160138097,75.0,TARGET_1_LINEAR
9079.802169959637,115.4483129047726,2993.5317414921446,39.67174308024537,76.0,TARGET_1_LINEAR
9195.367711853729,115.56554189409208,3032.9177440051794,39.386002513034825,77.0,TARGET_1_LINEAR
9311.67956355228,116.31185169854999,3072.493279686579,39.57553568139954,78.0,TARGET_1_LINEAR
9427.514893851949,115.83533029966893,3112.3314368114325,39.838157124853076,79.0,TARGET_1_LINEAR
9542.960351483527,115.445457631578,3152.4844277777825,40.15299096635006,80.0,TARGET_1_LINEAR
9658.869247346707,115.90889586318096,3192.309145816792,39.824718039009376,81.0,TARGET_1_LINEAR
9775.163493661586,116.29424631487869,3232.298976226576,39.98983040978398,82.0,TARGET_1_LINEAR
9891.786564040463,116.62307037887649,3273.0475238294216,40.748547602845555,83.0,TARGET_1_LINEAR
10008.311479172939,116.52491513247534,3313.494576966524,40.44705313710256,84.0,TARGET_1_LINEAR
10124.480588533565,116.16910936062513,3353.6153059896405,40.12072902311638,85.0,TARGET_1_LINEAR
10240.618857210424,116.13826867685948,3393.8724958026837,40.25718981304304,86.0,TARGET_1_LINEAR
10356.867802207016,116.24894499659149,3434.460558915341,40.58806311265745,87.0,TARGET_1_LINEAR
10473.121947960359,116.25414575334266,3475.6300356588617,41.16947674352038,88.0,TARGET_1_LINEAR
10589.270230980406,116.14828302004747,3517.887580069018,42.25754441015623,89.0,TARGET_1_LINEAR
10705.668780939559,116.39854995915347,3559.8022614566075,41.91468138758972,90.0,TARGET_1_LINEAR
10821.638973899488,115.97019295992902,3601.9099318102944,42.10767035368699,91.0,TARGET_1_LINEAR
10937.519781745286,115.88080784579869,3644.3032023616183,42.39327055132383,92.0,TARGET_1_LINEAR
11053.589884640915,116.0701028956281,3686.6673413478793,42.36413898626108,93.0,TARGET_1_LINEAR
11169.321270049315,115.73138540840074,3728.425541444266,41.75820009638674,94.0,TARGET_1_LINEAR
11284.874049476888,115.55277942757394,3770.526301058382,42.10075961411613,95.0,TARGET_1_LINEAR
11400.512466402115,115.63841692522603,3812.1287651610137,41.60246410263133,96.0,TARGET_1_LINEAR
11516.220155697682,115.7076892955665,3853.8853562155364,41.756591054522865,97.0,TARGET_1_LINEAR
11631.574302018767,115.35414632108605,3895.7034373124375,41.818081096901075,98.0,TARGET_1_LINEAR
11746.951731827232,115.37742980846444,3937.0643302902063,41.36089297776883,99.0,TARGET_1_LINEAR
11862.472276579836,115.52054475260375,3978.6495370785224,41.58520678831612,100.0,TARGET_1_LINEAR
11978.426041829709,115.95376524987387,4020.6562646876523,42.00672760913008,101.0,TARGET_1_LINEAR
12093.8287393324,115.40269750269103,4062.287862280816,41.63159759316403,102.0,TARGET_1_LINEAR
12209.437450941976,115.60871160957448,4104.124974254345,41.83711197352891,103.0,TARGET_1_LINEAR
12325.252181626072,115.8147306840969,4147.503178824136,43.3782045697908,104.0,TARGET_1_LINEAR
12441.295268514446,116.04308688837416,4191.335609649999,43.83243082586304,105.0,TARGET_1_LINEAR
12557.719956108218,116.42468759377144,4235.428596976385,44.09298732638536,106.0,TARGET_1_LINEAR
12674.018536004134,116.2985798959153,4279.825171990968,44.396575014582666,107.0,TARGET_1_LINEAR
12790.007985814234,115.98944981010027,4324.127019562854,44.30184757188666,108.0,TARGET_1_LINEAR
12905.803290205204,115.79530439096862,4368.461616790495,44.33459722764119,109.0,TARGET_1_LINEAR
13022.524458022841,116.72116781763803,4412.0493079411,43.58769115060449,110.0,TARGET_1_LINEAR
13139.52012991663,116.99567189378784,4454.991912743229,42.94260480212863,111.0,TARGET_1_LINEAR
13256.327029064101,116.80689914747207,4498.3700977841445,43.378185040915575,112.0,TARGET_1_LINEAR
13373.159640219212,116.83261115511026,4541.317184913888,42.94708712974385,113.0,TARGET_1_LINEAR
13489.706129890617,116.54648967140626,4584.536111143206,43.21892622931772,114.0,TARGET_1_LINEAR
13605.960472909337,116.25434301871941,4627.841620808356,43.30550966515051,115.0,TARGET_1_LINEAR
13722.233044664019,116.27257175468094,4670.886490334465,43.04486952610818,116.0,TARGET_1_LINEAR
13839.36319405443,117.13014939041106,4714.1849274695005,43.298437135035385,117.0,TARGET_1_LINEAR
13955.683286410178,116.32009235574802,4757.557946330444,43.373018860943155,118.0,TARGET_1_LINEAR
14071.738664180019,116.05537776984066,4801.271938525306,43.713992194861646,119.0,TARGET_1_LINEAR
14187.477033654486,115.73836947446758,4844.940036143581,43.668097618274885,120.0,TARGET_1_LINEAR
14303.417398040547,115.94036438605976,4888.954435839524,44.014399695942934,121.0,TARGET_1_LINEAR
14418.877643863783,115.46024582323744,4932.835035041131,43.88059920160656,122.0,TARGET_1_LINEAR
14534.147911562557,115.27026769877305,4976.454302549708,43.619267508577074,123.0,TARGET_1_LINEAR
14650.124360957443,115.97644939488549,5020.23556274267,43.781260192961454,124.0,TARGET_1_LINEAR
14765.596456770594,115.47209581315147,5064.383967714453,44.148404971783364,125.0,TARGET_1_LINEAR
14881.917415062551,116.32095829195653,5108.945358790457,44.56139107600382,126.0,TARGET_1_LINEAR
14997.630625368127,115.71321030557492,5153.313056237314,44.36769744685732,127.0,TARGET_1_LINEAR
15113.850600133377,116.21997476524957,5197.397685897924,44.08462966060981,128.0,TARGET_1_LINEAR
15230.248102669886,116.39750253650807,5241.792169179906,44.39448328198154,129.0,TARGET_1_LINEAR
15346.274833017764,116.02673034787684,5286.1628423194625,44.37067313955682,130.0,TARGET_1_LINEAR
15461.005056429613,114.73022341184921,5330.1237604024855,43.9609180830231,131.0,TARGET_1_LINEAR
15575.634252580905,114.62919615129195,5373.585565212723,43.46180481023716,132.0,TARGET_1_LINEAR
15690.91641325377,115.2821606728646,5416.475313471776,42.88974825905291,133.0,TARGET_1_LINEAR
15806.022556131955,115.1061428781858,5459.417357961743,42.942044489967344,134.0,TARGET_1_LINEAR
15921.705208325768,115.68265219381226,5501.785057591238,42.36769962949557,135.0,TARGET_1_LINEAR
16037.853126020442,116.14791769467425,5544.156850445142,42.3717928539034,136.0,TARGET_1_LINEAR
16153.608440254697,115.75531423425507,5586.71348468875,42.556634243608706,137.0,TARGET_1_LINEAR
16269.443378367181,115.83493811248445,5629.030032181496,42.31654749274519,138.0,TARGET_1_LINEAR
16385.30623731366,115.86285894648046,5671.192454235496,42.16242205400048,139.0,TARGET_1_LINEAR
16501.21450319824,115.90826588458096,5713.619728559305,42.4272743238089,140.0,TARGET_1_LINEAR
16617.757175809278,116.5426726110391,5755.551876683583,41.932148124278164,141.0,TARGET_1_LINEAR
16735.15306177018,117.3958859609016,5796.703189688053,41.151313004469166,142.0,TARGET_1_LINEAR
16852.488233693068,117.33517192288735,5838.089829575116,41.386639887063,143.0,TARGET_1_LINEAR
16969.93580236305,117.44756866998137,5879.22738965425,41.13756007913476,144.0,TARGET_1_LINEAR
17087.30012213289,117.36431976983846,5920.167749359522,40.94035970527123,145.0,TARGET_1_LINEAR
17204.428695999948,117.12857386706078,5961.4479499036015,41.280200544079634,146.0,TARGET_1_LINEAR
17321.700076061396,117.2713800614468,6002.450986609577,41.00303670597537,147.0,TARGET_1_LINEAR
17439.331296073015,117.6312200116201,6043.576943123903,41.12595651432601,148.0,TARGET_1_LINEAR
